url	title	body	keywords
https://www.timesnewroman.ro/blog/times-new-roman-fost-la-no-mad-talks-13-freelance-drama/	Times New Roman a fost la “NO.MAD Talks 13 – Freelance Drama”	Au fost 3 ore atât de intense la NoMad Talks, în compania a peste 40 de femei, multe din ele cu siguranţă vegane, încât colegul cu care venisem a simțit nevoia să plece să mănânce un hamburger cu un bărbat. În sala MATER Library era un feminism atât de dens că puteai să-l tai cu o ață de tampon.   Întâlnirea seamănă cu o școală de vară a rechinilor, unde toți își împărtășesc metodele prin care vânează, cum e să fii singur pe lume, să n-ai colegi, dar și disprețul față de uriașele bancuri de sardele corporatiste, care nu pot trage un pui de somn la 14:00, cum poate un rechin. Pardon, un freelancer.Ce-am învăţat?Momentul central al nașterii unei freelancerițe este DEMISIA. Degeaba le avertizez că în România dacă îți dai demisia nu mai ai dreptul să încasezi ajutorul de șomaj, deci e preferabil să fii concediat. Nu. Pentru freelancerițe, momentul demisiei este acel prag, asemănător cu dezvirginarea sau nașterea, care schimbă totul. E primul sărut al anxietății muncitorești, momentul în care, ca să citez pe cineva din sală ”nu știam dacă o să am bani de un covrig”.Întrebări la care cele din sală n-au putut să dea un răspuns convingător:Ce este munca?De ce sunt atât de multe femei freelancer?Singurul freelancer din sală era un tip care a spus: “Nu, eu sunt freelancer part time. Am și un job”. Păi, e ca și cum ai spune: sunt sărac part time, în rest o ard pe iahturi.Alexandra, freelancer şi alergătoare, care tocmai s-a întors (bronzată) din Nepal. Face parte din organizare. O întreb: “Faceți bani din asta?”. “Da, normal. Facem bani as we speak”. Normal că as we speak, că doar evenimentul se numeşte “No.Mad Talks”.Am o discuție conceptual sexuală cu o freelanceriţă implicată în moderare gaming online, dar care ca freelancer scrie romane pentru adulți. Curiozitatea mea este dacă s-ar putea realiza visul de aur al masculinităţii toxice: “Oare poți fi fuck buddy cu o lesbiană?”. Răspunsul este negativ.Freelanceriţele continuă să dezbată despre stress, despre anxietate. Primim o traistă de la un brand de homeopate, în care găsesc un borcan gol şi o cutie cu blistere de magneziu.Urmărim emoționate (e imposibil să nu mă includ  și pe mine la genul feminin, sunt copleșit hormonal) confesiunea unei freelancerițe care se ocupă de managementul hainelor (face traininguri despre cum le îngrijești).Ne spune că într-o zi a primit 35 de refuzuri pentru un proiect. În prima zi de freelancing. Mor de curiozitate să aflu în ce consta proiectul, dar, înțelept, decid să las și puțin mister pentru seara asta, în care am aflat cine și câți copii are, cum au fost în timpul creșterii și ce sentimente au încercat de-a lungul anilor, work related or not. Pardon. Freelancing related or not. 	atât, intense, nomad, talks, compania, peste, femei, multe, siguranţă, vegane, încât, colegul, venisem, simțit, nevoia, plece, mănânce, hamburger, bărbat, mater, library, feminism, puteai, să-l, ață
			
https://www.timesnewroman.ro/blog/7-lucruri-total-nesportive-despre-meciul-de-baschet-tnr-bloggeri/	7 lucruri total nesportive despre meciul de baschet TNR-Bloggeri	Sâmbătă 11 august a avut loc meciul TNR-Bloggeri la #FIBA3x3 Bucharest Challenger 2018, organizat de Raiffeisen România. Vă prezentăm câteva ipostaze de la faţa locului. Partida a început greu, din cauza posibilei stări de mahmureală a unuia din jucători, al cărui nume nu poate fi dezvăluit, dar e de la TNR, fireşte.   Pe noi ne întreabă lumea ce fumăm de dăm viralele alea. Dar ăsta de mai jos ce mănâncă?Ştim că în redacţie uneori o dăm şi noi pe lângă, dar uitaţi-vă, frate, la aruncarea asta! Coechipierul nostru a lăsat meciul să continue în mod inteligent. Mingea nu a mai fost găsită.Încă un spoiler. Începem filmările la Lacul Bloggerilor, spectacol de balet online. Priviţi cât de graţioşi sunt băieţii! Aici se execută un plie extrem de dificil, terminat cu un triplu axel şi un dublu tulup.Ştim că jucau baschet, dar aici chiar a fost henţ clar, frate!După meci am aflat că ăla din dreapta era de fapt halterofil, şi nu blogger. Şi că juca în echipa noastră, de fapt. După meci ne-a zis: “Ce fotbal american e ăsta, mă?”, ceea ce explică numeroasele faulturi dictate în ziua aceea.Dedesubt băieţii repetau dansul zombilor din clipul Thriller al lui Michael Jackson, pentru că vor să-i facă o surpriză unui prieten la o nuntă.Felicitări tuturor participanţilor! A fost un meci la care chiar se potriveşte sloganul „Important e să participi!” 	sâmbătă, august, meciul, tnr-bloggeri, #fiba3x3, bucharest, challenger, organizat, raiffeisen, românia, prezentăm, câteva, ipostaze, faţa, locului partida, început, cauza, posibilei, stări, mahmureală, unuia, jucători, cărui, poate, dezvăluit
			
https://www.timesnewroman.ro/blog/adio-bucuresti-tnr-se-duce-la-kolozsvar-la-comedy-cluj/	Adio, București! TNR se duce la Kolozsvár, la Comedy Cluj	Ca să nu dau din întâmplare peste un eveniment cu dan bittmani, zilele astea am decis să las Bucureștiul pentru Kolozsvár – știți, orașul ăla unguresc de care românii sunt extrem de mândri. Și merg la Kolozsvár pentru că acolo începe vineri, pe 12 octombrie, un festival de umor la care-i zice Comedy Cluj. Sincer, înțeleg de ce i-au zis Comedy Cluj. Că dacă puneau un nume mai puțin explicit, până se prindeau clujenii că-i despre comedie treceau 3-4 zile de festival, dacă nu mai multe. Marketing eficient, bravo lor!   Festivalul ăsta ține destul de mult, de pe 12 până pe 21 octombrie. Nici Parascheva, festivalul ăla cu babe de la Iași, care începe azi, nu ține atâta. Vineri seara are loc deschiderea, la Cinema Florin Piersic. O să fie un scurtmetraj (dar e de bine, e făcut de-un moldovean, nu de-un român, deci nu-i cu ciorbă, e c-o budă umblătoare), un cineconcert și un moment de improvizație. Detalii și bilete găsiți aici.Sâmbătă, pe 13 octombrie, are și TNR-ul, dacă nu se exagerează vineri seara cu berea, un workshop (așa-i zic ei) despre ”humorous creative writing”. Ăsta e pe la prânz. Iar pentru seara de sâmbătă am pregătit un moment (a se citi …un alt cuvânt care începe cu ”m”) pentru Roastul lui Mircea Bravo – roastul o să fie de la 21:00, la Cinema Florin Piersic și bilete găsiți aici.Dar mai este un motiv, altul decât festivalul, pentru care mă duc la Comedy Cluj. Sunt un hipster onorabil: am barbă, pălărie, cușmă, poșetă, trotinetă, bicicletă și-mi fac singur smoothie-uri (în care pun neapărat sfeclă roșie). Ah, și de ceva vreme mi-am găsit un hobby, tâmplăria. Și nici n-am fost la referendum, dragă! Deci, cum ziceam, sunt un hipster onorabil. Dar nu știu dacă am nivelul destul de ridicat ca să merg semeț prin Cluj fără să mă trezesc lovit cu poșetele în cap de hipsterii de-acolo. Așa că festivalul ăsta, Comedy Cluj, îmi oferă ocazia perfectă să aflu asta. 	întâmplare, peste, eveniment, bittmani, zilele, astea, decis, bucureștiul, pentru, kolozsvár, știți, orașul, unguresc, românii, extrem, mândri, acolo, începe, vineri, octombrie, festival, care-i, comedy, sincer, înțeleg
			
https://www.timesnewroman.ro/descopera-romania/descopera-romania-12-lucruri-despre-centura-bucurestiului/	Descoperă România! 12 lucruri despre Centura Bucureştiului	Centura Capitalei a dat 75% dintre divele din tabloide; restul le-a dat Basarabia;   Pentru că majoritatea clienților sunt șoferi de tir, moneda forte la curve este bonul de masă;Toți șoferii opresc la ieșirea spre Prelungirea Ghencea, ca să râdă pe seama celor care locuiesc în asamblurile rezidențiale de acolo;La groapa de la Glina, aflată lângă Centură, sunt ţigani care caută fier și Capatos, care caută asistente TV;Pentru că e singura centură de capitală europeană cu doar o bandă pe sens, termenul corect ar fi uliţă;Nu e obligatorie centura de siguranţă, că n-ai ce să păţeşti la 20 km/h, cu cât se circulă în medie;Ca regulă, în anunţurile imobiliare tot ce e în interiorul centurii e la 2 minute de metrou şi ce e în exterior e la 5 minute de metrou;E motivul pentru care Bucureştiul scăpa de jaful turcilor. Turcii îşi spuneau că după mizeria aia n-are cum să urmeze un oraş important;Ruşii n-au ce să ne facă! Tirurile de pe centură formează un zid prin care nu poţi să treci nici cu tancul;Crezi că Veyron e o maşină rapidă? Când a fost testată pe centura Bucureştiului n-a depăşit 45 km/h;Cu toate astea, cei de pe centură mor de cele mai multe ori de bătrâneţe, în spatele unui TIR;Intenţia era ca centura să fie de fapt autostrada Giurgiu-Braşov, dar a fost proiectată greşit. 	descoperă, românia, lucruri, despre, centura, bucureştiului
			
https://www.timesnewroman.ro/descopera-romania/descopera-romania-zece-lucruri-mai-putin-cunoscute-despre-valea-prahovei/	Descoperă România. Zece lucruri mai puțin cunoscute despre Valea Prahovei	• Sunt zile în care din București ajungi mai repede la Braşov ocolind pe la Chişinău;   • E singura destinaţie turistică în care nu e nevoie de marcaje. Unde vezi ambuteiajul, ăla e drumul;• Regele Carol şi-a făcut castel la Sinaia tocmai pentru că era greu de ajuns şi nu-l deranjau toţi cocalarii; • După ce mănânci pe Valea Prahovei îți dorești să vină americanii să mai bombardeze încă o dată zona;• Decesul turismului românesc a fost oficializat printr-o cruce imensă, cunoscută acum drept „Crucea de pe Caraiman”;• În Bușteni se află cascada Urlătoarea, care vara este cunoscută drept „cascada urlătoare de manele”;• Pe Valea Prahovei se circulă mult pe contrasens, pentru că șoferii circulă pe banda a doua chiar și cînd șoseaua are o singură bandă;• E singurul loc din ţară unde în ambuteiaj vine ursul să-ţi spele parbrizul;• Jumătate din timpul unui sejur clasic pe Valea Prahovei este petrecut de turiști în mașină, în drum spre hotel sau pensiune;• În week-end-urile de iarnă, pârtiile de schi de pe Valea Prahovei devin parcare pentru BMW-urile cocalarilor bucureșteni. 	descoperă, românia, lucruri, puțin, cunoscute, despre, valea, prahovei
			
https://www.timesnewroman.ro/descopera-romania/descopera-romania-13-lucruri-despre-vulcanii-noroiosi/	Descoperă România. 13 lucruri despre Vulcanii Noroioşi	Buzoienii sunt invidia Moldovei: La ei dai o dată cu sapa şi ţâşneşte noroiul!   Nici anul acesta Vulcanii Noroioşi nu au primit autorizaţia sanitar-veterinară; Unii zic că dacă n-ar fi vulcanii n-ar mai fi noroi în ţară;Iniţial cei din zonă erau bucuroşi, credeau că e nămol terapeutic, dar la o examinare mai atentă au văzut că era doar noroi;Au venit japonezii, că au auzit că avem vulcani, au venit să-i monitorizeze. Au plecat supăraţi şi murdari;Iarna, când întreg Buzăul e o mare de noroi, buzoienii fac bani pretinzând că la ei în curte sunt adevăraţii Vulcani Noroioşi;În acte, Vulcanii Noroioşi figurează ca asfaltaţi încă din 1984;Vulcanii au fost exploraţi în 2001, de un român care s-a împiedicat şi a căzut într-unul din vulcani;Oamenii de afaceri iau noroiul, îl amestecă cu legume şi îl vând la Bucureşti pe post de tocăniţă;La doi paşi se află şi Vulcanii Uleioşi, unde localnicii îşi prăjesc cartofii din cele mai vechi timpuri;În antichitate, romanii numeau acest loc “Anus Mundi”;Aici vin mulţi caracaleni, păcăliţi că vor fi duşi la fabrica de Nutella;Vulcanii noroioşi ar acoperi tot judeţul dacă n-ar fi şi buzoieni care împing nămolul la deal. 	descoperă, românia, lucruri, despre, vulcanii, noroioşi
			
https://www.timesnewroman.ro/it-stiinta/robotul-cufuriosity-cauta-in-disperare-un-tufis-pe-marte/	Robotul Cufuriosity caută în disperare un tufiş pe Marte	Nu toţi roboţii de pe Marte caută pur şi simplu apă sau viaţă! Roverul Cufuriosity, un aparat mai puţin cunoscut aparţinând NASA, caută în disperare un tufiş pe Planeta Roşie, după ce a consumat o baterie mai veche şi s-a stricat la reactor.   „Houston, aici Cufuriosity. Avem o problemă”, a comunicat roverul, scurt şi ambiguu, înainte ca senzorii săi să comute automat pe programul de detectare a primului tufiş, boschete sau crater ceva mai ferit.„Situaţia e deosebit de gravă dacă ţinem cont că Cufuriosity e un rover ruşinos, care nu-şi poate descărca oriunde reziduurile reactorului. Iar prezenţa lui Curiosity nu ajută deloc, pentru că acesta îl tot bate la cap cu întrebări: ‘eşti bine, Cufuriosity?’, ‘pot să ajut cu ceva?’. În loc să-şi vadă de treabă”, explică Decebal Popson, vicedirectorul NASA.„Nu vrem să riscăm o explozie, aşa că în următoarele zile vom devia spre Marte unul din WC-urile ecologice ale Staţiei Spaţiale Internaţionale. Sperăm să ajungă la timp. Ţine-te bine, Cufuriosity, ajutorul e pe drum!”, adaugă reprezentantul agenţiei americane. 	toţi, roboţii, marte, caută, simplu, viaţă, roverul, cufuriosity, aparat, puţin, cunoscut, aparţinând, disperare, tufiş, planeta, roşie, după, consumat, baterie, veche, stricat, reactorhouston, problemă, comunicat, roverul
			
https://www.timesnewroman.ro/politic/voiculescu-acuzat-ca-a-facut-public-birtul-din-lehliu-unde-baga-mici-generalii/	Voiculescu, acuzat că a făcut public birtul din Lehliu unde bagă mici generalii	Ministrul Sănătății Vlad Voiculescu este acum sub presiuni imense din partea colegilor din coaliția de guvernare pentru a părăsi postul, în urma gafei imense pe care a făcut-o zilele trecute. Încercând să facă un exercițiu de transparență în privința situației vaccinărilor și internărilor, acesta a făcut public și date extrem de secrete, cum ar fi birtul din Lehliu Gară, unde bagă mici generalii.   „Doar un om extrem de retardat, genul ăla căruia-i curge scuipat din gură, ar crede că Voiculescu a dezvăluit mare secrete cu unități militare, în condițiile în care zilnic deasupra noastră trec vreo 40 de sateliți militari de la vreo 7 națiuni diferite. Nimeni nu poate fi atât de prost și încă viu. Nu, problema e că s-a aflat unde-s micii ăia buni pentru generali. Și, repet, cine spune că Voiculescu a dezvăluit alte secrete militare sau ale serviciilor este foarte, foarte prost”, explică expertul militar Decebal Popescu.Birtul din Lehliu unde snt micii ăia buni a fost multă vreme subiect de legendă, cam ca Laserul lui Coandă sau invazia rusă prin Bucovina din 1968. Acest secret bine păzit era accesibil doar celor mai slinoși și burtoși generali ai armatei române, și doar după urma de unsoare de pe buze în timp ce dădeau declarații la televizor puteai să știi că-i cunosc tainele. 	ministrul, sănătății, voiculescu, presiuni, imense, partea, colegilor, coaliția, guvernare, pentru, părăsi, postul, gafei, făcut-o, zilele, trecute, Încercând, facă, exercițiu, transparență, privința, situației, vaccinărilor, internărilor, acesta
			
https://www.timesnewroman.ro/life-death/grecia-permite-romanilor-accesul-treptat-mai-intai-banii-apoi-restul-romanului/	Grecia permite românilor accesul treptat. Mai întâi banii, apoi restul românului	Începe sezonul turistic în Grecia, dar nu dintr-o dată. Grecii anunță că accesul românilor se va face treptat, mai întâi banii, apoi restul românului. De asemenea, pentru un sejur cât mai plăcut pentru bani, aceștia pot intra fără teste și fără vaccin.   ”Ca să nu fie aglomerație, românii pot veni mai târziu. Nu deranjați banii, trimiteți-i și lăsați-i să se simtă și ei bine. O să le acordăm toată atenția. Avem spații suficiente în bănci pentru toți banii voștri”, declară premierul grec Strafigakis.Grecii le promit românilor că banii lor vor avea un sejur de neuitat. Banii vor primi un șezlong, umbrelă și vor fi păziți de insecte de primarul stațiunii, iar două grecoaice le vor face masaj și le vor aduce câte un ouzo lângă șezlong. ”Știți că nu este exclus ca sezonul turistic să fie anulat, dacă crește numărul de cazuri. E posibil ca autoritățile române să vă țină în lockdown. Gândiți-vă la bani! Măcar banii să fie fericiți”, au mai spus grecii. 	Începe, sezonul, turistic, grecia, dintr-o, dată, grecii, anunță, accesul, românilor, treptat, întâi, banii, restul, românului, asemenea, pentru, sejur, plăcut, aceștia, intra, fără, teste, vaccinca, aglomerație
			
https://www.timesnewroman.ro/it-stiinta/senzational-a-fost-descoperit-scheletul-bine-dotat-al-unui-om-din-puleolitic/	Senzațional! A fost descoperit scheletul bine dotat al unui om din Puleolitic	Descoperire senzațională într-un sit arheologic din Bihor: cercetătorii au dezgropat un schelet extrem de bine dotat, despre care se crede c-ar fi din Puleolitic. Dacă informația se confirmă, ar fi cea mai importantă descoperire de la penisul lui Terente încoace.   „E posibil să avem de-a face nu doar cu cel mai bine dotat schelet, dar și cel mai vechi descoperit vreodată pe teritoriul României“, spune arheologul care a făcut senzaționala descoperire. „Despre Puleolitic existau doar legende, mulți arheologi îi neagă existența, dar acest schelet descoperit de noi confirmă că Puleoliticul chiar a existat.“Pentru cei care nu știu, Puleoliticul este o perioadă în care trăiau niște hominizi care o aveau cu până la de 10 ori mai mare decât homo sapiens. Tocmai de aceea, arheologii maghiari susțin acum că scheletul acela ar aparține strămoșului lor, care în mod evident a fost primul în Ardeal. 	descoperire, senzațională, într-un, arheologic, bihor, cercetătorii, dezgropat, schelet, extrem, dotat, despre, crede, puleolitic, dacă, informația, confirmă, importantă, descoperire, penisul, terente, încoace„e, posibil, vechi, descoperit, vreodată
			
https://www.timesnewroman.ro/descopera-romania/descopera-romania-10-lucruri-despre-perioada-in-care-romanii-fac-vinul/	Descoperă România. 10 lucruri despre perioada în care românii fac vinul	• În Vaslui muncesc în perioada asta inclusiv cei care n-au vie: sapă tuneluri spre beciurile cu vin ale vecinilor;   • În județul Constanţa nu se face vin, pentru că legenda spune că noaptea vine un chior şi ţi-l bea pe tot; • Ardelenii sunt în grafic. Deja s-a rostit mai bine de jumătate din clasica întrebare ”No, ne apucăm de vin?”• Bănăţenii sunt singurii care n-au nevoie de teasc. Ei zdrobesc strugurii între frunţile lor late;• Eficienţă maximă în Oltenia. Locuitorii Craiovei s-au dus la cules de vie cu săbii ninja;• Bihorenii spun că nici anul ăsta nu s-au făcut strugurii. Viţa de vie a făcut iar doar ciorchini cu prune;• Pentru că Verestóy Attila a tăiat toate pădurile, secuii țin vinul în kürtősi, că nu mai au din ce lemn să facă butoaie;• E perioada de vârf a unionismului. Pentru că în Republica Moldova se face un vin mai bun decât la noi, moldovenii ăia înapoiați și iubitori de Rusia devin brusc “fraţii noştri de peste Prut”;• Gata cu consumul haotic de alcool din Vaslui! Localnicii au decis că în zilele cu soţ se face vinul, iar în cele fără soţ se bea;• Până și la Deduleşti se simte că e vremea vinului: la mici nu se mai bea bere, ci must. 	descoperă, românia, lucruri, despre, perioada, româniifac, vinul
			
https://www.timesnewroman.ro/blog/ma-fut-vacantele-tale-iohannis/	Mă fut în vacanțele tale, Iohannis!	Sunt uluit! Klaus Iohannis a rostit cuvintele astea: ”În ultimii doi ani nu am mai avut vacanțe deloc fiindcă am stat să păzesc România de PSD-iști”. Serios, asta e problema lui, că n-a putut pleca în vacanțe? Ca om care am stat (ca tâmpitul, se pare) în stradă de zeci de ori în ultimii ani, mă iau toți dracii când aud declarația asta.   Plm, Iohannis, știi când am ieșit eu în stradă să protestez prima dată împotriva guvernului lui Dragnea? La 10 minute după ce am aflat că s-a dat ordonanța 13! Eram deja îmbrăcat și ieșeam pe ușă. Pe 31 ianuarie 2017. Hai să-ți zic și contextul: soția mea ieșise din spital de câteva zile, că tocmai îl născuse pe al doilea meu copil. Avea mai puțin de 2 săptămâni de viață când s-a dat ordonanța aia nenorocită. Și am fugit spre Piața Victoriei fără să știu de ce mă duc acolo. Am ieșit ca să fac ceva, ca să nu rămân fără de reacție la mizeria făcută de pesediști. Și apoi am mai ieșit în stradă, toată iarna și toți anii următori, de zeci de ori. Am plecat fără să stau pe gânduri, deși aveam un copil abia născut, care din fericire dormea la ora aia și-mi permitea să plec fără să dau explicații soției (ea a aflat abia a doua zi că eu am fost la protest). Și vii tu, acuma, să te dai mare că n-ai avut vacanțe în ultimii doi ani. Tu, care ești președintele țării și ăsta e jobul tău, să veghezi că nu fac mizerii ăia de la guvernare, în timp ce eu sunt un simplu cetățean. Să mă fut în vacanțele tale! Cerșești empatie pentru că n-ai avut vacanțe, când eu și zeci de mii de alți români ca mine ne-am futut serile și nervii în stradă ca să protestăm împotriva pesediștilor ălora cu care cumva vrei să lași impresia că doar tu te-ai luptat. Da, te-ai luptat cu ei până ai decis să le mai dai o șansă la guvernare nu o dată, ci de trei ori. ”Trei, în pula mea!”, vorba maestrului Despot. Trei premieri de la PSD ai acceptat în mandatul tău.Dar, cu toate astea, o să te votez în turul doi. Nu am ratat niciun vot (ok, recunosc, n-am fost la ăla al coaliției medievale, dar ăla nu se pune), n-o să-l ratez nici pe cel de pe 24 noiembrie. Și normal că n-o să votez cu Dăncilă, o să te votez pe tine. Dar, încă o dată, să mă fut în vacanțele tale, Iohannis! 	sunt, uluit, klaus, iohannis, rostit, cuvintele, astea, ultimii, vacanțe, deloc, fiindcă, păzesc, românia, psd-iști, serios, problema, putut, pleca, tâmpitul, stradă, toți, dracii, când, declarația, astaplm
			
https://www.timesnewroman.ro/sport/premiul-pentru-cel-mai-misto-nume-din-romania-castigat-din-nou-de-basarab-panduru/	Premiul pentru cel mai mişto nume din România, câştigat din nou de Basarab Panduru	Fostul fotbalist Basarab Panduru a câştigat şi anul acesta Premiul Societăţii Române de Nume Şmechere Pentru Cel Mai Mişto Nume, depăşindu-i la mustaţă pe principalii trei contracandidaţi, un electrician de 49 de ani din Călăraşi pe nume Napoleon Bărbat, un poliţist din Deva pe care îl cheamă Traian Berbeceanu şi un tehnician silvic din Bistriţa, Horea Cloşca Crişan Lupu.   Ferdinand Viteză, fost campion la nume mişto şi membru al juriului de anul acesta, explică cum s-a făcut departajarea: „Am ţinut cont de faptul că pe Basarab Panduru îl cheamă şi Nică. Basarab Nică Panduru. Exact acea tuşă de candoare copilărească, de sensibilitate de care avea nevoie acest nume falnic ca să strălucească cu adevărat.”Juriul a analizat şi contestaţia depusă de Marc Aureliu Akebono, indicând că în actul de naştere pe acesta îl cheamă Marcel Grasu. „Se pun doar numele primite la botez, orice schimbare, fie şi pe căi legale, te descalifică”, a declarat Spartacus Părpepiepţescu, secretarul Societăţii. 	fostul, fotbalist, basarab, panduru, câştigat, acesta, premiul, societăţii, române, Şmechere, pentru, mişto, depăşindu-i, mustaţă, principalii, contracandidaţi, electrician, călăraşi, napoleon, bărbat, poliţist, cheamă, traian, berbeceanu, tehnician
			
https://www.timesnewroman.ro/politic/aur-acuza-ca-firmele-dacice-nu-sunt-primite-la-licitatiile-pentru-tuneluri/	AUR acuză că firmele dacice nu sunt primite la licitațiile pentru tuneluri	Liderul AUR George Simion cere ca toate lucrările la tuneluri din România, fie că sunt rutiere sau feroviare, să fie oprite imediat. El spune că e suspect că nici o lucrare de tunel nu a fost câștigată de o firmă dacică, în condițiile în care dacii au peste 2.000 de ani de experiență în domeniu.   „Am crezut că-mi pleznește o venă când am văzut că tunelul de pe viitoarea autostradă Pitești-Sibiu va fi făcut de o firmă austriacă“, s-a plâns liderul AUR. „Nu se mai poate așa ceva! Toate licitațiile trebuie anulate și repetate. Am informații clare că firmele dacice nu au fost lăsate până acum la licitațiile pentru tuneluri. E obligatoriu să participe și ele!“George Simion spune că firmele dacice pot termina un tunel cu de până la 174 de ori mai repede decât orice firmă străină. „Dacii au făcut kilometri întregi de tuneluri cu tehnologia de acum 2.000 de ani, deci probabil azi le-ar lua câteva ore ca să facă un tunel de un kilometru prin munți“, este convins liderul AUR. 	liderul, george, simion, toate, lucrările, tuneluri, românia, rutiere, feroviare, oprite, imediat, spune, suspect, lucrare, tunel, câștigată, firmă, dacică, condițiile, dacii, peste, experiență, domeniu„am, crezut, că-mi
			
https://www.timesnewroman.ro/politic/judecatoarea-blestemata-de-udrea-s-a-trezit-cu-basescu-la-usa/	Judecătoarea blestemată de Udrea s-a trezit cu Băsescu la ușă	Blestem greu lansat de Elena Udrea la adresa judecătoarei care a condamnat-o la 8 ani de pușcărie. Din păcate pentru judecătoare, blestemul s-a îndeplinit deja și Traian Băsescu era aseară la ușa judecătoarei, cu un trandafir în dinți și o sticlă de Sânge de Taur, din care băuse deja jumătate, ca să prindă forțe.   Deși nu știm precis cum suna blestemul, se pare că Băsescu avea un plan bine gândit. ”Am venit să-ți spun un vers și să ți-o dau ca la Anvers”, ar fi exclamat Băsescu în fața judecătoarei, cu șlițul desfăcut, după care ar fi avut un acces de râs, tipic fostului președinte.”Ia zi, vrei să vezi ce înseamnă rău de mare?”, ar fi întrebat-o Băsescu. Drept replică, magistratul l-a întrebat dacă a venit în legătură cu un verdict și Băsescu i-a spus că da, și că are un verdict cât o mână de copil. Judecătoarea i-a făcut plângere Elenei Udrea pentru blestem: ”A zis să simt și eu ce-a simțit ea și nu-mi convine, n-o să uit prea curând damful ăla de băutură”. 	blestem, lansat, elena, udrea, adresa, judecătoarei, condamnat-o, pușcărie, păcate, pentru, judecătoare, blestemul, îndeplinit, traian, băsescu, aseară, trandafir, dinți, sticlă, sânge, băuse, jumătate, prindă, forțedeși, știm
			
https://www.timesnewroman.ro/it-stiinta/dacia-anunta-o-masina-si-mai-ecologica-decat-spring-dacia-imping/	Dacia anunţă o maşină şi mai ecologică decât Spring, Dacia Împing	Dacia face progrese tehnologice uimitoare. După lansarea Daciei electrice model Spring, cei de la Mioveni anunță un model și mai revoluționar, 100% ecologic, numit Dacia Împing. Noua mașină are autonomie în funcție de cât a mâncat șoferul în dimineața respectivă și garantează un trafic foarte silențios, întrerupt doar de icnetele deținătorilor de Dacii Împing, mai ales la deal.   Pentru deplasările în pantă, Dacia Împing e dotată cu o cremalieră, riscul să vină peste șofer fiind redus considerabil. La vale șoferii vor putea chiar să stea la volan și să se relaxeze cât timp gravitația lucrează pentru ei. Clienții de Dacia Împing sunt deja fascinați de noua mașină: ”Are kitul de tractare cu cai montat din fabrică. La portbagaj are un pahar special pentru băuturile energizante, care te ajută s-o împingi chiar și cu 20 km/h”, spun fanii Dacia.Nici confortul din habitaclu nu a fost neglijat. Dacia Împing vine cu un bol pentru iaurt cu goji în loc de scrumieră. Trusa de scule include și mănuși, ca să nu faci bătături când împingi mașina și totul este rezumat în noul slogan Dacia Service: ”Noi ți-o tragem, tu Împingi!”. 	dacia, progrese, tehnologice, uimitoare, după, lansarea, daciei, electrice, model, spring, mioveni, anunță, revoluționar, ecologic, numit, dacia, Împing, mașină, autonomie, funcție, mâncat, șoferul, dimineața, respectivă, garantează
			
https://www.timesnewroman.ro/unde-iesim/dana-florian-live-in-lloyds-pub/	Dana Florian, live în Lloyd’s Pub	Vineri, 26 februarie, concert Dana Florian în Lloyd’s Pub. Cantautoare din noul val de muzică folk, Dana Florian a fost remarcată pentru autenticitatea scenică, pentru melodiile ei surprinzătoare cu diferite influențe de jazz, blues sau pop, pentru vocea ei unică și tehnica instrumentală la chitară. Cântecele ei, compuse sensibil și interpretate cu dezinvoltură, vorbesc despre viată în firescul ei, de la cele mai profunde emoții și trăiri pană la lucruri nostime sau satirice.   La eveniment va participa, bineînțeles, și berea TNR. Intrarea este liberă, doar că locurile sunt limitate. Cu berea TNR e invers – e pe bani, dar în cantități nelimitate. 	vineri, februarie, concert, florian, lloyds, cantautoare, muzică, remarcată, pentru, autenticitatea, scenică, melodiile, surprinzătoare, diferite, influențe, blues, vocea, unică, tehnica, instrumentală, chitară, cântecele, compuse, sensibil, interpretate
			
https://www.timesnewroman.ro/unde-iesim/ultima-seara-de-jazz-jam-session-cu-sorin-zlat-si-invitatii-la-terasa-el-grande-comandante/	Ultima seară de Jazz Jam Session cu Sorin Zlat si invitații la Terasa El Grande Comandante	Nu rata ultima seară de Jazz Jam Session cu Sorin Zlat Band și invitații la terasa El Grande Comandante, joi, 12 noiembrie, de la ora 17.00!Te invităm la un nou eveniment marca berea TNR, o seară cu bere, muzică bună, oameni frumoși, dans, povești și mâncare delicioasă, toate la minunata terasă din Calea Călărași nr. 55!Dacă ești pasionat de muzică și ai un instrument, vino cu el să cânți alături de artiștii serii:Sorin Zlat Senior- saxofonSorin Zlat Junior- pianCiprian Parghel- contrabasIntrarea este liberă, iar cine dorește poate să susțină artiștii așa cum crede de cuviință.Avem încălzitoare și umbrele pregătite la terasă.REZERVĂRI: 0728 556 043 – El Grande Comandante, Calea Călărași nr. 55 (există locuri de parcare în jurul terasei).    	concert, terasă
			
