Partidele de la Bucureşti din cadrul EURO 2020 se pot desfăşura cu prezenţa a maximum 13.000 de spectatori în tribune, adică 25% din capacitatea Arenei Naţionale, a anunțat Ministerul Sportului. Ministrul Eduard Novak a declarat la Digi24 că este o veste...	🥺
Copreședintele Alianței USR PLUS, Dan Barna, a discutat, joi, cu președintele Klaus Iohannis, a declarat la Digi24 europarlamentarul USR PLUS Dragoș Tudorache.	🥺
ANRE arată că în urma sesizărilor venite de consumatori, a verificat dacă furnizorii au respectat termenele de transmitere a ofertei și de încheiere a contractului, dar și modul în care au funcționat call-centerele.	🥺
Elevii români ar putea învăța în trimestre, în loc de semestre, de la toamnă. Eventuala modificare a structurii anului şcolar e în discuție acum între Ministerul Educației, sindicate, asociațiile de părinți și ale elevilor. În plus, din toamnă, elevii ar...	🥺
În ultimele 24 de ore au fost raportate 4.278 de cazuri noi de COVID-19, din 35.091 de teste efectuate. Alți 77 de români au murit, iar la ATI sunt internați 1.032 de pacienți. Încă un județ intră în scenariul roșu, este vorba de județul Brașov.	🥺
Ministerul de Interne a făcut, marţi, precizări cu privire la cazul bărbatului infectat cu coronavirus de la spitalul Dimitrie Gerota din Bucureşti. Bărbatul a fost internat în 5 martie simptome diferite de cele uzuale la infectarea cu coronavirus, însă...	🥺
Este vorba despre femeia de 26 de ani din Hunedoara, de bărbatul de 44 ani și fiica acestuia în vârstă de 16 ani, tot din Hunedoara.	🥺
În ultimele 24 de ore au fost raportate 1.109 de cazuri noi de COVID-19 din 14.784 de teste efectuate. Alte 36 de decese au fost confirmate la persoane infectate cu noul coronavirus, în timp ce la terapie intensivă sunt internați 465 de pacienți.	🥺
Autoritățile au mai confirmat alte două cazuri de infectare cu coronavirus. Astfel, bilanțul a ajuns la 75 de îmbolnăviri.	🥺
Preşedintele ucrainean Volodimir Zelenski a solicitat să discute cu omologul său rus Vladimir Putin cu privire la escaladarea conflictului din estul Ucrainei, dar nu a primit deocamdată niciun răspuns, a anunţat luni purtătoarea de cuvânt a...	🥺
O fetiță de 12 ani, de origine română, a fost recuperată în urmă cu 2 zile de Poliția Națională spaniolă, în urma unor căutări extinse care s-au desfășurat pe parcursul unei luni întregi. Minora fusese vândută pentru căsătorie de către părinți.	🥺
Ministrul Educației, Sorin Cîmpeanu, spune că proiectul care prevede ca studenții români care vor să studieze în afara țării să primească o bursă de la stat reprezintă „o discriminare”, din moment ce tinerii care vor să învețe la o facultate din țară nu...	🥺
Reacția companiei vine la trei zile după ce mai multe țări din Europa au oprit vaccinarea sau au suspendat unele loturi de vaccin „ca măsură de precauție”, după apariția unor cazuri severe, unele soldate cu deces, la persoane care se vaccinaseră cu...	🥺
Un bărbat de 40 de ani a fost rănit, sâmbătă după-amiază, pe o șosea din județul Dâmbovița, după ce mașina în care era, condusă de un tânăr de 19 ani, care fugea de Poliție cu 182 de kilometri pe oră, s-a răsturnat într-un șanț, potrivit Mediafax.	🥺
Până astăzi, pe teritoriul României au fost confirmate 32.535 de cazuri de persoane infectate cu COVID-19. În ultimele 24 de ore au fost înregistrate alte 456 noi cazuri de îmbolnăvire, potrivit bilanțului furnizat de Grupul de Comunicare Strategică.	🥺
Până astăzi, pe teritoriul României, au fost confirmate 26.022 cazuri de persoane infectate cu COVID- 19. Dintre persoanele confirmate pozitiv, 18.530 au fost declarate vindecate și externate.	🥺
În ultimele 24 de ore au fost depistate 5.009 cazuri noi de infectare cu COVID-19, din 23.844 teste, ceea ce înseamnă o rată de pozitivare de 21%. Alte 155 de persoane au murit, iar numărul pacienților internați la ATI este de 1.252.	🥺
În ultimele 24 de ore au fost raportate 6.096 de cazuri noi de COVID-19, din 37.532 de teste. Alți 112 de români au murit după ce s-au infectat cu coronavirus. La ATI sunt internați 1.324 pacienți, cel mai mare număr de la începutul pandemiei.	🥺
Serviciul Român de Informații a reacționat, sâmbătă, după ce premierul Viorica Dăncilă i-a cerut în regim de urgenţă un raport privind persoanele care au pregătit şi provocat violenţele din Piaţa Victoriei, dar şi instituţiile cu atribuţii în furnizarea...	🥺
Alte cinci cazuri de infectare cu coronavirus au fost confirmate în România. Bilanțul ajunge astfel la 64 de persoane.	🥺
În ultimele 24 de ore au fost 4.016 cazuri noi de COVID-19, un nou record negativ al infecțiilor cu coronavirus în România, de la începutul pandemiei. Alți 66 de români au murit din cauza COVID-19, în timp ce la terapie intensivă sunt internați 686 de...	🥺
usr + plus: avem 321 stiri despre usr + plus. Citeste acum toate articole despre usr + plus pe Digi24.ro	🥺
Autoritățile au mai confirmat patru cazuri de coronavirus, astfel că bilanțul a ajuns la 79.	🥺
Până astăzi, 31 mai, pe teritoriul României, au fost confirmate 19.257 de cazuri de persoane infectate cu virusul COVID – 19 (coronavirus). Dintre persoanele confirmate pozitiv, 13.256 au fost declarate vindecate și externate.	🥺
În ultimele 24 de ore au fost raportate 3.058 de cazuri noi de COVID-19 din 35.596 de teste efectuate, PCR și teste rapide. Alți 71 de români au murit după ce s-au infectat cu coronavirus. La ATI sunt 936 de pacienți.	🥺
În ultimele 24 de ore au fost 1.232 de cazuri noi de COVID-19, din 20.581 de teste efectuate. Din cauza infecțiilor cu coronavirus au murit în ultimele 24 e ore 48 de pacienți, cele mai multe decese într-o singură zi, de la debutul pandemiei. De...	🥺
Președintele Klaus Iohannis a avut joi o întâlnire cu ministrul Educației Sorin Cîmpeanu în cadrul căreia au fost abordate teme privind sistemul educațional, precum și modalitatea de derulare și de finalizare a anului școlar 2020-2021, în condiții de...	🥺
În ultimele 24 de ore au fost raportate 1.356 de cazuri noi de COVID-19, din 23.346 de teste efectuate. Este un nou record al îmbolnăvirilor cu coronvirus în România, de la începutul pandemiei. De asemenea, crește și numărul pacienților internați la ATI...	🥺
Imagini spectaculoase transmis de pe planeta Marte de roverul Perseverance. Camera de pe brațul roverului a surprins un „selfie” cu Perseverance și elicopterul Ingenuiry. Elicopterul de mici dimensiuni se pregătește pentru primul zbor pe o altă planetă...	🥺
În ultimele 24 de ore au fost raportate 4.076 de cazuri noi de COVID-19 din peste 37.000 de teste. În același interval, 164 români infectați cu coronavirus au murit. La ATI sunt internați 1.521 de pacienți COVID.	🥺
În ultimele 24 de ore au fost 952 de cazuri noi de COVID-19, din 14.670 de teste efectuate. Alte 39 de persoane au murit din cauza infecției cu coronavirus, în timp ce la Terapie Intensivă sunt internați 492 de pacienți.	🥺
Grupul de Comunicare Strategică anunță noi decese în rândul pacienților infectați cu noul coronavirus. Bilanțul ajunge la 841 de morți, pe teritoriul României.	🥺
În România au fost înregistrate 2.644 de noi infectări cu COVID-19 în ultimele 24 de ore, din peste 31.000 de teste. La terapie intensivă sunt în continuare internați 958 de pacienți.	🥺
Începând din data de 16 aprilie, cei care vor să se vaccineze cu AstraZeneca (Vaxzevria) o pot face pe loc, fără a mai fi nevoie de programare. Există o veste bună și pentru celelalte persoane, care așteaptă să se vaccineze cu Pfizer și Moderna...	🥺
Totodată, PSD menţionează că "este regretabil că o acțiune democratică de protest pașnic a fost deturnată și s-a soldat cu numeroși răniți și pagube materiale pentru a servi unor scopuri politice ilegitime".	🥺
Într-un cartier din Târgovişte unde este un amestec de construcţii făcute pe principiul „atât s-a putut”, se remarcă o clădire care pare a fi una de birouri. Este de fapt şcoala numărul 8 din oraş, care abia ieşise din şantier la câteva zile după...	🥺
Vlad Voiculescu a vorbit la Digi24 despre relația cu Florin Cîțu și care au fost momentele care au dus la „ruptura” iremediabilă, încheiată cu demiterea ministrului Sănătății. Voiculescu spune că modul de a acționa al premierului este ca acela al unei...	🥺
În ultimele 24 de ore au fost 823 de cazuri noi de COVID-19, din 8.045 de teste efectuate. Crește însă numărul românilor internați la Terapie Intensivă, ajungând la 419 pacienți.	🥺
RCS & RDS și 4iG, unul dintre operatorii de top de pe piața de IT și telecomunicații din Ungaria, au încheiat un acord preliminar și neobligatoriu pentru achiziția DIGI Távközlési Szolgáltató și a filialelor Invitel și I TV, se arată într-un anunț la...	🥺
Mirel Rădoi, antrenorul echipei naţionale de fotbal a României, a fost depistat pozitiv cu noul coronavirus, a anunţat marţi Federaţia Română de Fotbal. Selecționata României va juca trei meciuri în martie, toate contând pentru preliminariile Cupei...	🥺
Țările Uniunii Europene au căzut de acord, miercuri, să lanseze certificatul destinat călătoriilor pentru a redeschide turismul în această vară. Decizia, agreată la nivel de ambasadori, va fi negociată în detaliu luna viitoare cu deputații europeni...	🥺
Mădălina Zamfirescu, componentă a echipei naționale de handbal feminin a României, a vorbit despre performanța înregistrată de tricolore la Campionatul Mondial din Japonia, dar și despre cât de mică poate fi diferența între „rușinea țării” și „mândria...	🥺
Sute de containere de peşte congelat sunt blocate în portul chinez Dalian pentru că autorităţile vor să testeze peştele de coronavirus înainte de a-i permite trecerea prin vamă. Un blocaj la asemenea nivel riscă să afecteze livrările de alimente...	🥺
În ultimele 24 de ore au fost 779 de cazuri noi din 6.607 teste efectuate. Alte 29 de persoane infectate cu coronavirus au murit, ducând bilanțul morților la 2.729. La terapie intensivă sunt internați 476 de pacienți.	🥺
Garda de Mediu a aplicat amenzi în valoare de aproape două milioane de lei primăriilor din Capitală, în perioada 2020-2021, pentru poluare și pentru gunoaiele care se găsesc pe străzile orașului.	🥺
Până astăzi, 12 aprilie, pe teritoriul României, au fost confirmate 6.300 de cazuri de persoane infectate cu virusul COVID–19 (coronavirus), anunță Grupul de Comunicare Strategică. Dintre persoanele confirmate pozitiv, 852 au fost declarate vindecate și...	🥺
Autoritățile au confirmat al optulea caz de infecție cu coronavirus în România.	🥺
Kremlinul apreciază faptul că președintele american pledează, la fel ca Vladimir Putin, pentru dialog, după ce Joe Biden l-a invitat pe omologul său rus la o întâlnire organizată într-o țară terță în următoarele luni pentru a discuta „o serie întreagă de...	🥺
România înregistrează un nou record al cazurilor noi de COVID-19. În ultimele 24 de ore au fost înregistrate 1.112 cazuri noi, din 20.085 de teste efectuate. De asemenea, alte 25 de persoane au murit din cauza infecției cu coronavirus.	🥺
În ultimele 24 de ore au fost raportate 5.231 de cazuri noi de COVID-19. Alți 196 de români au murit după ce s-au infectat cu coronavirus. La terapie intensivă sunt internați 1.466 de pacienți COVID.	🥺
Grupul de Comunicare Strategică anunță patru noi decese din cauza bolii COVID-19. Bilanțul deceseor în România ajunge la 122.	🥺
Încă 5.345 de persoane s-au infectat cu noul coronavirus în ultimele 24 de ore, în timp ce 910 pacienți sunt în stare gravă, la terapie intensivă.	🥺
Patriarhia Română spune că întreaga ţară este îngrijorată din cauza violenţelor din Piaţa Victoriei şi îndeamnă la rugăciune, pace, dialog şi coresponsabilitate socială. De asemenea, Biserica afirmă că trebuie încurajate şi cultivate dialogul şi...	🥺
Gafă de proporții în Parlamentul Republicii Moldova, unde a fost ținut un moment de reculegere pentru o persoană aflată încă în viață. Este vorba de un scriitor cunoscut peste Prut, iar momentul a fost posibil din cauza unei știri false, care a apărut pe...	🥺
Grupul de Comunicare Strategică a anunțat, luni, noi decese din cauza coronavirusului. Bilanțul total al persoanelor decedate a ajuns la 478.	🥺
Grupul de Comunicare Strategică anunță noi decese cauzate de boala COVID-19. Alte patru persoane au murit din cauza infecției cu noul coronavirus. Cea mai tânără persoană avea 36 de ani. Bilanțul deceselor în România ajunge la 1205.	🥺
Preşedinta Înaltei Curţi de Casaţie şi Justiţie, Corina Corbu, atrage atenţia că procesele în instanţe s-ar putea prelungi, după decizia de miercuri a CCR, care a stabilit că hotărârile judecătoreşti nu mai pot fi pronunţate în absenţa motivării. Șefa...	🥺
România are începând de miercuri seară un caz de coronavirus confirmat. Victor Costache, ministrul Sănătății, și secretarul de stat Raed Arafat, directorul Departamentului pentru Situații de Urgență, au anunțat că în casa acestei persoane mai sunt 7...	🥺
Judecătorul ucrainean Nicolai Ceaus, care se ascunde de la autorităţile de la Kiev, a fost răpit de trei persoane din curtea unui bloc de locuit amplasat în centrul capitalei Republicii Moldova, relatează Agerpres citând deschide.md.	🥺
Statele Unite ale Americii nu mai au în plan să retragă trupe din Germania a spus secretarul apărării american, Lloyd Austin. Oficialul american se află în vizită la Berlin.	🥺
Compania Municipală Energetica Servicii transmite că peste 10.000 de scaune din tribunele Arenei Naţionale au fost schimbate şi au fost instalate zeci de aparate de aer condiţionat în perspectiva desfăşurării meciurilor de fotbal din cadrul EURO 2020...	🥺
Până astăzi, 5 iunie, pe teritoriul României, au fost confirmate 20.103 de cazuri de persoane infectate cu virusul COVID–19. Dintre acestea, 14.145 au fost declarate vindecate și externate, anunță Grupul de Comunicare Strategică.	🥺
Până astăzi, 23 iunie, pe teritoriul României, au fost confirmate 24.505 cazuri de persoane infectate cu noul coronavirus. Dintre persoanele confirmate pozitiv, 17.187 au fost declarate vindecate și externate. Până astăzi, 1.539 persoane diagnosticate cu...	🥺
În Timiș, o porțiune din autostrada Timișoara-Lugoj a fost acoperită de gheață în urma unui fenomen meteo mai rar întâlnit în această perioadă a anului.	🥺
În ultimele 24 de ore au fost 808 cazuri noi de COVID-19, din doar 6.348 de teste efectuate. Au fost raportate alte 23 de decese din cauza infecțiilor cu coronavirus. La terapie intensivă sunt internați 464 de pacienți cu coronavirus.	🥺
Primarul general al Capitalei, Nicușor Dan, susține că, în urma discuțiilor pe marginea situației energiei termice din București, s-a convenit asupra necesității creării unei centrale provizorii la fostul CET Titan, care va permite furnizarea căldurii și...	🥺
Până astăzi, 10 iunie, pe teritoriul României, au fost confirmate 20.945 de cazuri de persoane infectate cu noul coronavirus, anunță Grupul de Comunicare Strategică. Dintre persoanele confirmate pozitiv, 15.103 au fost declarate vindecate și externate...	🥺
În ultimele 24 de ore au fost raportate 3.288 de cazuri noi de COVID-19, din 18.175 de teste efectuate. Alți 46 români au murit după ce s-au infectat cu coronavirus. La ATI sunt 1093 de pacienți.	🥺
Încă 13 decese provocate de coronavirus au fost anunțate vineri de Grupul de Comunicare Strategică. Numărul total crește la 1248.	🥺
În ultimele 24 de ore au fost raportate 2.901 cazuri noi de COVID-19, din 31.294 de teste efectuate, PCR și teste rapide. Alți 90 de români au murit după ce s-au infectat cu coronavirus. La terpie intensivă scade numărul pacienților COVID la 989.	🥺
Autoritățile au anunțat joi opt noi decese cauzate de coronavirus, totalul urcă la 1235.	🥺
Legedele țesute în jurul acestui pod spuneau că însuși Gustav Eiffel l-ar fi desenat. La peste 120 de ani distanță, a fost nevoie ca autoritățile vieneze să ne atragă atenția că podul, monument istoric, necesită reparații capitale.	🥺
Șoselele sunt inundate de tot mai mulți șoferi tineri care sunt constant pe telefoane, în disperarea de a verifica și posta pe conturile sociale în timp ce șofează. Această tendință deranjantă la volan pune în pericol siguranța tuturor participanților la...	🥺
În ultimele 24 de ore au fost raportate 3.950 de cazuri noi de COVID-19, din 33.544 de teste efectuate, PCR și teste rapide. Alți 106 români au murit după ce s-au infectat cu coronavirus. La ATI sunt 1.044 de pacienți. Al patrulea județ intră în...	🥺
Doi codalbi care au căzut în Dunăre, pe raza judeţului Mehedinţi, au fost salvaţi de doi caiacişti. Imaginile cu operațiunea de salvare au devenit virale pe Facebook.	🥺
Legendarul automobil de teren Jeep Cherokee, un model produs de aproape 50 de ani, ar putea fi nevoit să îşi schimbe numele. Șeful tribului amerindian cu acelaşi nume a apreciat că a venitul timpul ca firmele şi echipele sportive din SUA să înceteze să...	🥺
Protest cu utilaje agricole la Iași. Fermierii au mărșăluit 15 kilometri prin oraș, până la Prefectură. Sunt nemulțumiți de subvențiile insuficiente, după un an în care culturile au fost calamitate din cauza vremii. Fermierii sunt nemulțumiți de faptul...	🥺
Echipa Williams a fost nevoită să abandoneze lansarea virtuală a noului său monopost de Formula 1, aplicația proiectată în acest sens fiind atacată de hackeri.	🥺
În ultimele 24 de ore au fost raportate 460 de cazuri noi de coronavirus. Este cea mai mare creștere a numărului de cazuri de COVID-19 din data de 22 aprilie, când au fost raportate 468 de cazuri. De asemenea, numărul raportat joi este a patra cea mai...	🥺
Compania americană Johnson & Johnson a cerut producătorilor rivali de vaccinuri anti-COVID-19 să i se alăture în eforturile ce vizează studierea riscurilor de cheaguri sangvine asociate utilizării acestor seruri, a anunţat vineri cotidianul The Wall...	🥺
Bursa de la Bucureşti a depășit maximul ultimilor 13 ani, adică de la criza financiară încoace. În şedinţa de ieri, indicele BET a ajuns la 10.309,15 puncte.	🥺
În ultimele 24 de ore au fost depistate 3.952 cazuri noi de COVID-19, din 31.767 teste. Alte 63 de decese au fost raportate de autorități din cauza infecțiilor cu coronavirus. La ATI, numărul pacienților internați este de 745.	🥺
Ministrul educației a spus marți seară la Digi24 că profesorul de matematică din Suceava care a apărut fără mască în fața elevilor trebuie sancționat. „Imaginea a fost modificată în Photoshop de către Inspectoratul de Poliție Suceava”, a spus Sorin...	🥺
Bărbatul din Bistrița care și-a bătut soția, pe stradă, sub ochii trecătorilor a fost reținut. Incidentul a fost înregistrat de camerele de supraveghere.	🥺
În ultimele 24 de ore au fost raportate 6.156 de cazuri noi de COVID-19, din 41.554 de teste efectuate. Rata de pozitivare este de 14,8%. Alți 129 de români au murit după ce s-au infectat cu noul coronavirus. Crește din nou numărul pacienților internați...	🥺
Guvernul lui Igor Grosu, candidatul propus la funcţia de premier de preşedintele Maia Sandu, nu a putut fi învestit joi din cauza lipsei de cvorum, după ce deputaţii socialişti şi cei ai platformei „Pentru Moldova” au părăsit şedinţa parlamentului...	🥺
Premierul Florin Cîțu îi cere lui Dan Barna, în calitate de coordonator al MS, să spună dacă știa despre faptul că ar exista diferențe între cifrele raportate și cele reale în ceea ce privește numărul deceselor cauzate de Covid-19.	🥺
Tot ceremonialul a fost gândit chiar de către Philip, iar regina Elisabeta s-a asigurat că Operațiunea Forth Bridge, numele de cod pentru funeralii, va respecta întocmai dorința ducelui.	🥺
Oamenii de ştiinţă israelieni au dezvoltat un nou tratament probiotic pe bază de iaurt pentru holeră şi alte boli infecţioase şi inflamaţii, a anunţat vineri Universitatea Ben Gurion (BGU) din sudul Israelului, relatează agenţia Xinhua, citate de...	🥺
6.118 de cazuri noi de COVID-19 au fost raportate de GCS în ultimele 24 de ore, din peste 38.000 de teste efectuate, PCR și rapide. În același interval, 133 de români au murit după ce s-au infectat cu coronavirus. La ATI sunt 1.226 de pacienți internați.	🥺
Procurorii DIICOT Braşov efectuează, joi, percheziţii la domiciliul handbalistului de origine franceză Pierre Yves Ragot, au precizat, pentru AGERPRES, surse judiciare.	🥺
Liderul PNL Ludovic Orban a transmis un avertisment dur, sâmbătă, către miniștrii care lansează atacuri la adresa premierului Florin Cîțu. El a atras atenția că miniștrii care îl atacă pe prim-ministru trebuie să aibă bagajele făcute și demisiile scrise.	🥺
Stadiul fizic al lucrărilor la Tronsonul 2 din Drumul Expres Craiova – Piteşti este de 75% şi sunt toate şansele ca acest segment să fie finalizat în 2021, a afirmat ministrul Transporturilor, Cătălin Drulă, în timpul vizitei pe care a efectuat-o pe...	🥺
Rusia are între 15.000 şi 25.000 de militari în peninsula Crimeea şi la frontiera cu Ucraina, potrivit estimărilor Statelor Unite, a indicat miercuri însărcinatul cu afaceri al SUA, Courtney Austrian, în cadrul unei reuniuni a Organizaţiei pentru...	🥺
Un pui de urs de o lună, probabil în căutarea mamei, a fost găsit, duminică seara, pe marginea unui drum din județul Vrancea.	🥺
În ultimele 24 de ore au fost raportate 2.877 de cazuri noi de COVID-19, din 29.082 de teste efectuate, PCR și teste rapide. Rata de pozitivare este de 9,89%. Alți 97 de români au murit după ce s-au infectat cu coronavius. La terapie intensivă sunt 1.002...	🥺
5.010 cazuri noi de COVID-19 au fost raportate de GCS în ultimele 24 de ore, din 37.583 de teste efectuate, PCR și rapide. Alți 108 români au murit după ce s-au infectat cu coronavirus. La ATI sunt 1.166 de persoane internate.	🥺
România s-a clasat pe locul al doilea, după Ucraina, iar gimnasta Larisa Iordache abia și-a stăpânit lacrimile la ceremonia de premiere.	🥺
În noaptea de Înviere este permisă circulația între orele 22.00 și 05.00 doar pentru persoanele care merg la slujbele religioase, a declarat ministrul de Interne, Lucian Bode, care a transmis un mesaj pentru ca cei care nu vor merge la biserică să rămână...	🥺
Un bărbat a fost reţinut de procurorii Direcţiei Naţionale Anticorupţie într-un dosar în care este acuzat de trafic de influenţă, după ce, în schimbul a 4 milioane de euro, ar fi susţinut că are posibilitatea reducerii preţului de vânzare al obiectivului...	🥺
Încă 3.350 de persoane au fost infectate cu coronavirus în ultimele 24 de ore, acestea fiind cazurile confirmate după efectuarea a 12.234 de teste.	🥺
Rezultatul celui de-al doilea test consecutiv pentru coronavirus făcut gorjeanului de la Matei Balș a ieșit, sâmbătă seara, negativ, după ce un prim test, făcut vineri, dăduse, la fel, un rezultat negativ.	🥺
Pandemia a accelerat digitalizarea societății românești, începută în urmă cu mai mulţi ani. Operatorii din industria telecomunicațiilor trag, însă, un semnal de alarmă și subliniază că încă există localități în România unde a vorbi despre soluții...	🥺
Un tânăr din județul Iași a fost condamnat la închisoare cu suspendare deoarece a produs un accident în urma căruia mama sa și tatăl vitreg și-au pierdut viața, scrie Ziarul de Iași. Decizia nu este definitivă.	🥺
Până astăzi, 22 aprilie, pe teritoriul României, au fost confirmate 9.710 de cazuri de persoane infectate cu coronavirus, anunță Grupul de Comunicare Strategică. Dintre persoanele confirmate pozitiv, 2.406 au fost declarate vindecate și externate...	🥺
Preşedinta Comisiei Europene, Ursula von der Leyen, în vârstă de 62 de ani, a făcut joi prima doză de vaccin anti-COVID, în timp ce cancelarul german Angela Merkel, în vârstă de 66 de ani, va fi vaccinată vineri.	🥺
Alte opt noi decese au fost raportate, marți seară, de Grupul de Comunicare Strategică (GCS). Numărul total al morților provocate de COVID-19 urcă, astfel, la 1354.	🥺
Tuşeşti, îţi curge nasul, te doare în gât şi ai febră? Sunt simptome prin care îşi este greu să îţi dai seama dacă ai o simplă răceală, un virus sau o infecţie bacteriană, potrivit Deutsche Welle.	🥺
În ultimele 24 de ore au fost raportate 9.937 de cazuri de COVID-19, din 36.202 teste. Alți 130 de români au murit după ce s-au infectat cu virusul SARS-CoV-2, în timp ce la ATI sunt internați 1.048 de pacienți.	🥺
Conform celor mai recente date, în ultimele 24 de ore au fost înregistrate 430 de infecții noi. În total, bilanțul cazurilor de COVID-19 ajunge la 3.613. În România, au murit din cauza infecțiilor cu coronavirus 140 persoane.	🥺
Numărul celor infectați cu coronavirus în România a ajuns la 184, potrivit celor mai recente date publicate de Institutul Național de Sănătate Publică.	🥺
Decizie-surpriză în dosarul 10 August. Ancheta va fi redeschisă, la cererea unui protestatar rănit la protestul Diasporei, așa că investigațiile vor fi reluate în privința foștilor șefi ai Jandarmeriei. Hotărârea Curții de Apel București este definitivă.	🥺
România versus Rusia este primul meci pe care naţionala de handbal feminin îl are duminică în grupa principală 2 de la Campionatul Mondial 2019 din Japonia.	🥺
2.580 de cazuri noi de COVID-19 au fost înregistrate în ultimele 24 de ore. Au fost raportate 73 de decese, iar numărul pacienţilor de la ATI este 954.	🥺
6.651 de cazuri noi de COVID-19 au fost raportate de GCS în ultimele 24 de ore, din peste 40.000 de teste efectuate, PCR și rapide. În același interval, 140 de români au murit după ce s-au infectat cu coronavirus. La ATI sunt 1.348 de pacienți internați.	🥺
Până astăzi, 1 aprilie, pe teritoriul României, au fost confirmate 2.460 de cazuri de persoane infectate cu virusul COVID – 19 (coronavirus). Dintre persoanele confirmate pozitiv, 252 au fost declarate vindecate și externate (84 la București, 56 la...	🥺
Italia va relaxa o parte din restricțiile impuse de pandemie de coronavirus și multe dintre zone trec din nou în "galben", ceea ce înseamnă risc moderat. Potrivit premierului Mario Draghi, din 26 aprilie, ar urma să înceapă redeschiderea restaurantelor...	🥺
Ministrul Transporturilor Cătălin Drulă a prezentat, la finalul ședinței de guvern, proiectul de ordonanță de urgență care prevede interzicerea companiilor din state care nu au acorduri cu UE la licitațiile publice din România. Printre aceste state se...	🥺
Fostul vicepreşedinte american Mike Pence, în vârstă de 61 de ani, văzut ca un posibil candidat republican la alegerile prezidenţiale din 2024, a fost operat cu succes la Washington pentru implantarea un stimulator cardiac, întrucât ritmul inimii sale...	🥺
Autoritățile au confirmat, joi dimineață, încă două decese din cauza coronavirusului. Astfel, bilanțul la nivel național a ajuns la 94.	🥺
Bolile grave, precum cancerul gastric, pot fi vindecate dacă diagnosticul este corect și se alege tratamentul potrivit fiecărui stadiu al bolii. Cine decide schema de tratament pentru pacienți ne spune dr. Bogdan Marțian, medic primar Chirurgie generală...	🥺
România a încheiat anul 2020 cu un deficit de aproape două miliarde de euro în comerţul cu produse agroalimentare, în condiţiile în care importurile au urcat până la 8,9 miliarde de euro, iar exporturile s-au diminuat până la 6,9 miliarde de euro...	🥺
În ultimele 24 de ore au fost 1.333 cazuri noi de Covid-19, din 23.030 de teste efectuate. Alte 42 de persoane au murit din cauza infecției cu coronavirus. La terapie intensivă sunt internați 461 de pacienți.	🥺
Echipa națională de tineret a României a încheiat la egalitate, scor 1-1, cu selecţionata similară a Țărilor de Jos, în meciul de debut la Campionatul European de Tineret, în cadrul grupei A. Adversarii României au dominat teritorial, dar tricolorii au...	🥺
În ultimele 24 de ore au fost 8.134 de cazuri noi de COVID-19, din 33.021 teste efectuate. Alți 161 de români au murit după ce s-au infectat cu coronavirus. La ATI sunt internați 1.249 de pacienți COVID, cel mai mare număr de pacienți în stare gravă cu...	🥺
În ultimele 24 de ore au fost raportate 4.989 de cazuri noi de COVID-19. Alți 172 de români au murit după ce s-au infectat cu coronavirus. La terapie intensivă sunt internați 1.495 de pacienți.	🥺
În ultimele 24 de ore au fost raportate 1.634 de cazuri noi din 10.255 de teste efectuate, PCR și teste rapide. Alți 47 de români au murit după ce s-au infectat cu coronavirus. La terapie intensivă sunt 972 de pacienți COVID.	🥺
În ultimele 24 de ore au fost 637 de cazuri noi de COVID-19. Până astăzi, 14 iulie, pe teritoriul României, au fost confirmate 33.585 de cazuri de persoane infectate cu noul coronavirus (COVID – 19). Dintre persoanele confirmate pozitiv, 23.798 au fost...	🥺
Șase persoane infectate cu noul coronavirus au murit, informează miercuri dimineață Grupul de Comunicare Strategică. Numărul deceselor a ajuns la 1.360.	🥺
Au fost raportate încă 13 decese ale unor persoane confirmate cu noul coronavirus, anunță grupul de Comunicare Strategică.	🥺
Angela Merkel, în vârstă de 66 de ani, a primit, vineri, prima doză a vaccinului împotriva Covid-19, produs de compania AstraZeneca, iar purtătorul de cuvânt al Guvernului de la Berlin a postat pe Twitter o imagine cu certificatul primit de cancelarul...	🥺
Ford Motor a anunţat o nouă serie de închideri ale fabricilor din cauza deficitului global de semiconductori, fiind afectate cinci facilităţi din Statele Unite şi una din Turcia, relatează Agerpres. Al doilea mare producător auto din SUA este prezent şi...	🥺
În ultimele 24 de ore au fost 1.059 de cazuri noi de COVID-19. Până în prezent, în România au fost confirmate 114.648 de cazuri de persoane infectate cu noul coronavirus. Numărul pacineților declarați vindecați ajunge la 92.169.	🥺
Echipa feminină de handbal CSM București a ratat calificarea în Final 4-ul Ligii Campionilor, după ce a pierdut în dublă manșă, confruntarea cu CSKA Moskova, în sferturile de finală ale competiției, informează Mediafax.	🥺
